"label","gradyear,gender,age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs","id"
"Introvert",0.2524819155278986,8486
"Introvert",0.252714006289511,8487
"Introvert",0.2529460970511234,8488
"Introvert",0.2531781878127359,8489
"Introvert",0.2534102785743483,8490
"Introvert",0.2536423693359607,8491
"Introvert",0.2538744600975731,8492
"Introvert",0.25410655085918554,8493
"Introvert",0.25433864162079795,8494
"Introvert",0.25457073238241035,8495
"Introvert",0.25480282314402275,8496
"Introvert",0.2550349139056352,8497
"Introvert",0.2552670046672476,8498
"Introvert",0.25549909542886,8499
"Introvert",0.2557311861904724,8500
"Introvert",0.2559632769520849,8501
"Introvert",0.2561953677136973,8502
"Introvert",0.2564274584753097,8503
"Introvert",0.2566595492369221,8504
"Introvert",0.2568916399985345,8505
"Introvert",0.25712373076014694,8506
"Introvert",0.25735582152175934,8507
"Introvert",0.25758791228337174,8508
"Introvert",0.25782000304498415,8509
"Introvert",0.2580520938065966,8510
"Introvert",0.258284184568209,8511
"Introvert",0.2585162753298214,8512
"Introvert",0.2587483660914338,8513
"Introvert",0.25898045685304627,8514
"Introvert",0.2592125476146587,8515
"Introvert",0.2594446383762711,8516
"Introvert",0.2596767291378835,8517
"Introvert",0.25990881989949594,8518
"Introvert",0.26014091066110834,8519
"Introvert",0.26037300142272074,8520
"Introvert",0.26060509218433314,8521
"Introvert",0.26083718294594554,8522
"Introvert",0.261069273707558,8523
"Introvert",0.2613013644691704,8524
"Introvert",0.2615334552307828,8525
"Introvert",0.2617655459923952,8526
"Introvert",0.26199763675400767,8527
"Introvert",0.26222972751562007,8528
"Introvert",0.2624618182772325,8529
"Introvert",0.2626939090388449,8530
"Introvert",0.26292599980045733,8531
"Introvert",0.26315809056206974,8532
"Introvert",0.26339018132368214,8533
"Introvert",0.26362227208529454,8534
"Introvert",0.263854362846907,8535
"Introvert",0.2640864536085194,8536
"Introvert",0.2643185443701318,8537
"Introvert",0.2645506351317442,8538
"Introvert",0.26478272589335666,8539
"Introvert",0.26501481665496907,8540
"Introvert",0.26524690741658147,8541
"Introvert",0.26547899817819387,8542
"Introvert",0.2657110889398063,8543
"Introvert",0.26594317970141873,8544
"Introvert",0.26617527046303113,8545
"Introvert",0.26640736122464354,8546
"Introvert",0.26663945198625594,8547
"Introvert",0.2668715427478684,8548
"Introvert",0.2671036335094808,8549
"Introvert",0.2673357242710932,8550
"Introvert",-0.009084372809293704,8551
"Introvert",0.2675678150327056,8552
"Introvert",0.26779990579431806,8553
"Introvert",0.26803199655593046,8554
"Introvert",0.26826408731754287,8555
"Introvert",0.26849617807915527,8556
"Introvert",0.2687282688407677,8557
"Introvert",0.26896035960238013,8558
"Introvert",0.26919245036399253,8559
"Introvert",0.26942454112560493,8560
"Introvert",0.2696566318872174,8561
"Introvert",0.2698887226488298,8562
"Introvert",0.2701208134104422,8563
"Introvert",0.2703529041720546,8564
"Introvert",0.270584994933667,8565
"Introvert",0.27081708569527946,8566
"Introvert",0.27104917645689186,8567
"Introvert",0.27128126721850426,8568
"Introvert",0.27151335798011667,8569
"Introvert",0.2717454487417291,8570
"Introvert",0.2719775395033415,8571
"Introvert",0.27220963026495393,8572
"Introvert",0.27244172102656633,8573
"Introvert",0.2726738117881788,8574
"Introvert",0.2729059025497912,8575
"Introvert",0.2731379933114036,8576
"Introvert",0.273370084073016,8577
"Introvert",0.27360217483462845,8578
"Introvert",0.27383426559624086,8579
"Introvert",0.27406635635785326,8580
"Introvert",0.27429844711946566,8581
"Introvert",0.27453053788107806,8582
"Introvert",0.2747626286426905,8583
"Introvert",0.2749947194043029,8584
"Introvert",0.2752268101659153,8585
"Introvert",0.27545890092752773,8586
"Introvert",0.2756909916891402,8587
"Introvert",0.2759230824507526,8588
"Introvert",0.276155173212365,8589
"Introvert",0.2763872639739774,8590
"Introvert",0.27661935473558985,8591
"Introvert",0.27685144549720225,8592
"Introvert",0.27708353625881466,8593
"Introvert",0.27731562702042706,8594
"Introvert",0.2775477177820395,8595
"Extrovert",-1.349176430359381,8596
"Introvert",0.2777798085436519,8597
"Introvert",0.2780118993052643,8598
"Introvert",0.2782439900668767,8599
"Introvert",0.2784760808284892,8600
"Introvert",0.2787081715901016,8601
"Introvert",0.278940262351714,8602
"Introvert",0.2791723531133264,8603
"Introvert",0.2794044438749388,8604
"Introvert",0.27963653463655125,8605
"Introvert",0.27986862539816365,8606
"Introvert",0.28010071615977605,8607
"Introvert",0.28033280692138846,8608
"Introvert",0.2805648976830009,8609
"Introvert",0.2807969884446133,8610
"Introvert",0.2810290792062257,8611
"Introvert",0.2812611699678381,8612
"Introvert",0.2814932607294506,8613
"Introvert",0.281725351491063,8614
"Introvert",0.2819574422526754,8615
"Introvert",0.2821895330142878,8616
"Introvert",0.28242162377590024,8617
"Introvert",0.28265371453751265,8618
"Introvert",0.28288580529912505,8619
"Introvert",0.28311789606073745,8620
"Introvert",0.28334998682234985,8621
"Introvert",0.2835820775839623,8622
"Introvert",0.2838141683455747,8623
"Introvert",0.2840462591071871,8624
"Introvert",0.2842783498687995,8625
"Introvert",0.284510440630412,8626
"Introvert",0.2847425313920244,8627
"Introvert",0.2849746221536368,8628
"Introvert",0.2852067129152492,8629
"Introvert",0.28543880367686164,8630
"Introvert",0.28567089443847404,8631
"Introvert",0.28590298520008645,8632
"Introvert",0.28613507596169885,8633
"Introvert",0.2863671667233113,8634
"Introvert",0.2865992574849237,8635
"Extrovert",-1.5079265113022733,8636
"Introvert",0.2868313482465361,8637
"Introvert",0.2870634390081485,8638
"Introvert",0.28729552976976097,8639
"Introvert",0.2875276205313734,8640
"Introvert",0.2877597112929858,8641
"Introvert",0.2879918020545982,8642
"Introvert",0.2882238928162106,8643
"Introvert",0.28845598357782304,8644
"Introvert",0.28868807433943544,8645
"Introvert",0.28892016510104784,8646
"Introvert",0.28915225586266025,8647
"Introvert",0.2893843466242727,8648
"Introvert",0.2896164373858851,8649
"Introvert",0.2898485281474975,8650
"Introvert",0.2900806189091099,8651
"Introvert",0.29031270967072237,8652
"Introvert",0.29054480043233477,8653
"Introvert",0.2907768911939472,8654
"Introvert",0.2910089819555596,8655
"Introvert",0.29124107271717203,8656
"Introvert",0.29147316347878444,8657
"Introvert",0.29170525424039684,8658
"Introvert",0.29193734500200924,8659
"Introvert",0.29216943576362164,8660
"Introvert",0.2924015265252341,8661
"Introvert",0.2926336172868465,8662
"Introvert",0.2928657080484589,8663
"Introvert",0.2930977988100713,8664
"Introvert",0.29332988957168377,8665
"Introvert",0.29356198033329617,8666
"Introvert",0.29379407109490857,8667
"Introvert",0.294026161856521,8668
"Introvert",0.29425825261813343,8669
"Introvert",0.29449034337974583,8670
"Introvert",0.29472243414135824,8671
"Introvert",0.29495452490297064,8672
"Introvert",0.2951866156645831,8673
"Introvert",0.2954187064261955,8674
"Introvert",0.2956507971878079,8675
"Introvert",0.2958828879494203,8676
"Introvert",0.29611497871103276,8677
"Introvert",0.29634706947264516,8678
"Introvert",0.29657916023425757,8679
"Introvert",0.29681125099586997,8680
"Introvert",0.29704334175748237,8681
"Introvert",0.29727543251909483,8682
"Introvert",0.29750752328070723,8683
"Introvert",0.29773961404231963,8684
"Introvert",0.29797170480393204,8685
"Introvert",0.2982037955655445,8686
"Introvert",0.2984358863271569,8687
"Introvert",0.2986679770887693,8688
"Introvert",0.2989000678503817,8689
"Introvert",0.29913215861199416,8690
"Introvert",0.29936424937360656,8691
"Introvert",0.29959634013521896,8692
"Introvert",0.29982843089683137,8693
"Introvert",0.3000605216584438,8694
"Introvert",0.3002926124200562,8695
"Introvert",0.30052470318166863,8696
"Introvert",0.30075679394328103,8697
"Introvert",0.3009888847048935,8698
"Introvert",0.3012209754665059,8699
"Introvert",0.3014530662281183,8700
"Introvert",0.3016851569897307,8701
"Introvert",0.3019172477513431,8702
"Introvert",0.30214933851295556,8703
"Introvert",0.30238142927456796,8704
"Introvert",0.30261352003618036,8705
"Introvert",0.30284561079779276,8706
"Introvert",0.3030777015594052,8707
"Introvert",0.3033097923210176,8708
"Introvert",0.30354188308263,8709
"Introvert",0.30377397384424243,8710
"Introvert",0.3040060646058549,8711
"Introvert",0.3042381553674673,8712
"Introvert",0.3044702461290797,8713
"Introvert",0.3047023368906921,8714
"Introvert",0.30493442765230455,8715
"Introvert",0.30516651841391695,8716
"Introvert",0.30539860917552936,8717
"Introvert",0.30563069993714176,8718
"Introvert",0.30586279069875416,8719
"Introvert",0.3060948814603666,8720
"Introvert",0.306326972221979,8721
"Introvert",0.3065590629835914,8722
"Introvert",0.3067911537452038,8723
"Introvert",0.3070232445068163,8724
"Introvert",0.3072553352684287,8725
"Introvert",0.3074874260300411,8726
"Introvert",0.3077195167916535,8727
"Introvert",0.30795160755326595,8728
"Introvert",0.30818369831487835,8729
"Introvert",0.30841578907649075,8730
"Introvert",0.30864787983810316,8731
"Introvert",0.3088799705997156,8732
"Introvert",0.309112061361328,8733
"Introvert",0.3093441521229404,8734
"Introvert",0.3095762428845528,8735
"Introvert",0.3098083336461653,8736
"Introvert",0.3100404244077777,8737
"Introvert",0.3102725151693901,8738
"Introvert",0.3105046059310025,8739
"Introvert",0.3107366966926149,8740
"Introvert",0.31096878745422735,8741
"Introvert",0.31120087821583975,8742
"Introvert",0.31143296897745215,8743
"Introvert",0.31166505973906455,8744
"Introvert",0.311897150500677,8745
"Introvert",0.3121292412622894,8746
"Introvert",0.3123613320239018,8747
"Introvert",0.3125934227855142,8748
"Introvert",0.3128255135471267,8749
"Introvert",0.3130576043087391,8750
"Introvert",0.3132896950703515,8751
"Introvert",0.3135217858319639,8752
"Introvert",0.31375387659357634,8753
"Introvert",0.31398596735518874,8754
"Introvert",0.31421805811680115,8755
"Introvert",0.31445014887841355,8756
"Introvert",0.31468223964002595,8757
"Introvert",0.3149143304016384,8758
"Introvert",0.3151464211632508,8759
"Introvert",0.3153785119248632,8760
"Introvert",0.3156106026864756,8761
"Introvert",0.3158426934480881,8762
"Introvert",0.3160747842097005,8763
"Introvert",0.3163068749713129,8764
"Introvert",0.3165389657329253,8765
"Introvert",0.31677105649453774,8766
"Introvert",0.31700314725615014,8767
"Introvert",0.31723523801776254,8768
"Introvert",0.31746732877937495,8769
"Introvert",0.3176994195409874,8770
"Introvert",0.3179315103025998,8771
"Introvert",0.3181636010642122,8772
"Introvert",0.3183956918258246,8773
"Introvert",0.31862778258743707,8774
"Introvert",0.31885987334904947,8775
"Introvert",0.3190919641106619,8776
"Introvert",0.3193240548722743,8777
"Introvert",0.3195561456338867,8778
"Introvert",0.31978823639549914,8779
"Introvert",0.32002032715711154,8780
"Introvert",0.32025241791872394,8781
"Introvert",0.32048450868033634,8782
"Introvert",0.3207165994419488,8783
"Introvert",0.3209486902035612,8784
"Introvert",0.3211807809651736,8785
"Introvert",0.321412871726786,8786
"Introvert",0.32164496248839847,8787
"Introvert",0.32187705325001087,8788
"Introvert",0.32210914401162327,8789
"Introvert",0.3223412347732357,8790
"Introvert",0.32257332553484813,8791
"Introvert",0.32280541629646053,8792
"Introvert",0.32303750705807294,8793
"Introvert",0.32326959781968534,8794
"Introvert",0.32350168858129774,8795
"Introvert",0.3237337793429102,8796
"Introvert",0.3239658701045226,8797
"Introvert",0.324197960866135,8798
"Introvert",0.3244300516277474,8799
"Introvert",0.32466214238935986,8800
"Introvert",0.32489423315097227,8801
"Introvert",0.32512632391258467,8802
"Introvert",0.32535841467419707,8803
"Introvert",0.32559050543580953,8804
"Introvert",0.32582259619742193,8805
"Introvert",0.32605468695903433,8806
"Introvert",0.32628677772064674,8807
"Introvert",0.3265188684822592,8808
"Introvert",0.3267509592438716,8809
"Introvert",0.326983050005484,8810
"Introvert",0.3272151407670964,8811
"Introvert",0.32744723152870886,8812
"Introvert",0.32767932229032126,8813
"Introvert",0.32791141305193366,8814
"Introvert",0.32814350381354607,8815
"Introvert",0.32837559457515847,8816
"Introvert",0.3286076853367709,8817
"Introvert",0.32883977609838333,8818
"Introvert",0.32907186685999573,8819
"Introvert",0.32930395762160813,8820
"Introvert",0.3295360483832206,8821
"Introvert",0.329768139144833,8822
"Introvert",0.3300002299064454,8823
"Extrovert",-1.680834128703523,8824
"Introvert",0.3302323206680578,8825
"Introvert",0.33046441142967026,8826
"Introvert",0.33069650219128266,8827
"Introvert",0.33092859295289506,8828
"Introvert",0.33116068371450746,8829
"Introvert",0.3313927744761199,8830
"Introvert",0.3316248652377323,8831
"Introvert",0.3318569559993447,8832
"Introvert",0.33208904676095713,8833
"Introvert",0.33232113752256953,8834
"Introvert",-0.14833882977674304,8835
"Introvert",0.332553228284182,8836
"Introvert",0.3327853190457944,8837
"Introvert",0.3330174098074068,8838
"Introvert",0.3332495005690192,8839
"Introvert",0.33348159133063165,8840
"Introvert",0.33371368209224406,8841
"Introvert",0.33394577285385646,8842
"Introvert",0.33417786361546886,8843
"Introvert",0.3344099543770813,8844
"Introvert",0.3346420451386937,8845
"Introvert",0.3348741359003061,8846
"Introvert",0.3351062266619185,8847
"Introvert",0.335338317423531,8848
"Introvert",0.3355704081851434,8849
"Introvert",0.3358024989467558,8850
"Introvert",0.3360345897083682,8851
"Introvert",0.33626668046998065,8852
"Introvert",0.33649877123159305,8853
"Introvert",0.33673086199320545,8854
"Introvert",0.33696295275481786,8855
"Introvert",0.33719504351643026,8856
"Introvert",0.3374271342780427,8857
"Introvert",0.3376592250396551,8858
"Introvert",0.3378913158012675,8859
"Introvert",0.3381234065628799,8860
"Introvert",0.3383554973244924,8861
"Introvert",0.3385875880861048,8862
"Introvert",0.3388196788477172,8863
"Introvert",0.3390517696093296,8864
"Introvert",0.33928386037094205,8865
"Introvert",0.33951595113255445,8866
"Introvert",0.33974804189416685,8867
"Introvert",0.33998013265577925,8868
"Introvert",0.3402122234173917,8869
"Introvert",0.3404443141790041,8870
"Introvert",0.3406764049406165,8871
"Introvert",0.3409084957022289,8872
"Introvert",0.3411405864638414,8873
"Introvert",0.3413726772254538,8874
"Introvert",0.3416047679870662,8875
"Introvert",0.3418368587486786,8876
"Introvert",0.342068949510291,8877
"Introvert",0.34230104027190345,8878
"Introvert",0.34253313103351585,8879
"Introvert",0.34276522179512825,8880
"Introvert",0.34299731255674065,8881
"Introvert",0.3432294033183531,8882
"Introvert",0.3434614940799655,8883
"Introvert",0.3436935848415779,8884
"Introvert",0.3439256756031903,8885
"Introvert",0.3441577663648028,8886
"Introvert",0.3443898571264152,8887
"Introvert",0.3446219478880276,8888
"Introvert",0.34485403864964,8889
"Introvert",0.34508612941125244,8890
"Introvert",0.34531822017286484,8891
"Introvert",0.34555031093447724,8892
"Introvert",0.34578240169608965,8893
"Introvert",0.34601449245770205,8894
"Introvert",0.3462465832193145,8895
"Introvert",0.3464786739809269,8896
"Introvert",0.3467107647425393,8897
"Extrovert",-0.7455083594054882,8898
"Introvert",0.3469428555041517,8899
"Introvert",0.3471749462657642,8900
"Introvert",0.3474070370273766,8901
"Introvert",0.347639127788989,8902
"Introvert",0.3478712185506014,8903
"Introvert",0.34810330931221384,8904
"Introvert",0.34833540007382624,8905
"Introvert",0.34856749083543864,8906
"Introvert",0.34879958159705104,8907
"Introvert",0.3490316723586635,8908
"Introvert",0.3492637631202759,8909
"Introvert",0.3494958538818883,8910
"Introvert",0.3497279446435007,8911
"Introvert",0.34996003540511317,8912
"Introvert",0.35019212616672557,8913
"Introvert",0.350424216928338,8914
"Introvert",0.3506563076899504,8915
"Introvert",0.3508883984515628,8916
"Introvert",0.35112048921317524,8917
"Introvert",0.35135257997478764,8918
"Introvert",0.35158467073640004,8919
"Introvert",0.35181676149801244,8920
"Introvert",0.3520488522596249,8921
"Introvert",0.3522809430212373,8922
"Introvert",0.3525130337828497,8923
"Introvert",0.3527451245444621,8924
"Introvert",0.35297721530607457,8925
"Introvert",0.35320930606768697,8926
"Introvert",0.35344139682929937,8927
"Introvert",0.3536734875909118,8928
"Introvert",0.35390557835252423,8929
"Introvert",0.35413766911413663,8930
"Introvert",0.35436975987574904,8931
"Introvert",0.35460185063736144,8932
"Introvert",0.35483394139897384,8933
"Introvert",0.3550660321605863,8934
"Introvert",0.3552981229221987,8935
"Introvert",0.3555302136838111,8936
"Introvert",0.3557623044454235,8937
"Introvert",0.35599439520703596,8938
"Introvert",0.35622648596864837,8939
"Introvert",0.35645857673026077,8940
"Introvert",0.35669066749187317,8941
"Introvert",0.35692275825348563,8942
"Introvert",0.35715484901509803,8943
"Introvert",0.35738693977671043,8944
"Introvert",0.35761903053832284,8945
"Introvert",0.3578511212999353,8946
"Introvert",0.3580832120615477,8947
"Introvert",0.3583153028231601,8948
"Introvert",0.3585473935847725,8949
"Introvert",0.35877948434638496,8950
"Introvert",0.35901157510799736,8951
"Introvert",0.35924366586960976,8952
"Introvert",0.35947575663122217,8953
"Introvert",0.35970784739283457,8954
"Introvert",0.359939938154447,8955
"Introvert",0.36017202891605943,8956
"Introvert",0.36040411967767183,8957
"Introvert",0.36063621043928423,8958
"Introvert",0.3608683012008967,8959
"Introvert",0.3611003919625091,8960
"Introvert",0.3613324827241215,8961
"Introvert",0.3615645734857339,8962
"Introvert",0.36179666424734636,8963
"Introvert",0.36202875500895876,8964
"Introvert",0.36226084577057116,8965
"Introvert",0.36249293653218356,8966
"Introvert",0.362725027293796,8967
"Introvert",0.3629571180554084,8968
"Introvert",0.3631892088170208,8969
"Introvert",0.36342129957863323,8970
"Introvert",0.36365339034024563,8971
"Introvert",0.3638854811018581,8972
"Introvert",0.3641175718634705,8973
"Introvert",0.3643496626250829,8974
"Introvert",0.3645817533866953,8975
"Introvert",0.36481384414830775,8976
"Introvert",0.36504593490992016,8977
"Introvert",0.36527802567153256,8978
"Introvert",0.36551011643314496,8979
"Introvert",0.3657422071947574,8980
"Introvert",0.3659742979563698,8981
"Introvert",0.3662063887179822,8982
"Introvert",0.3664384794795946,8983
"Introvert",0.3666705702412071,8984
"Introvert",0.3669026610028195,8985
"Introvert",0.3671347517644319,8986
"Introvert",0.3673668425260443,8987
"Introvert",0.36759893328765675,8988
"Introvert",0.36783102404926915,8989
"Introvert",0.36806311481088155,8990
"Introvert",0.36829520557249396,8991
"Introvert",0.36852729633410636,8992
"Introvert",0.3687593870957188,8993
"Introvert",0.3689914778573312,8994
"Introvert",0.3692235686189436,8995
"Introvert",0.369455659380556,8996
"Introvert",0.3696877501421685,8997
"Introvert",0.3699198409037809,8998
"Introvert",0.3701519316653933,8999
"Introvert",0.3703840224270057,9000
"Introvert",0.37061611318861815,9001
"Introvert",0.37084820395023055,9002
"Introvert",0.37108029471184295,9003
"Introvert",0.37131238547345535,9004
"Introvert",0.3715444762350678,9005
"Introvert",0.3717765669966802,9006
"Introvert",0.3720086577582926,9007
"Introvert",0.372240748519905,9008
"Introvert",0.3724728392815175,9009
"Introvert",0.3727049300431299,9010
"Introvert",0.3729370208047423,9011
"Introvert",0.3731691115663547,9012
"Introvert",0.3734012023279671,9013
"Introvert",0.37363329308957954,9014
"Introvert",0.37386538385119195,9015
"Introvert",0.37409747461280435,9016
"Introvert",0.37432956537441675,9017
"Introvert",0.3745616561360292,9018
"Introvert",0.3747937468976416,9019
"Introvert",0.375025837659254,9020
"Introvert",0.3752579284208664,9021
"Introvert",0.3754900191824789,9022
"Introvert",0.3757221099440913,9023
"Introvert",0.3759542007057037,9024
"Introvert",0.3761862914673161,9025
"Introvert",0.37641838222892854,9026
"Introvert",0.37665047299054094,9027
"Introvert",0.37688256375215334,9028
"Introvert",0.37711465451376575,9029
"Introvert",0.37734674527537815,9030
"Extrovert",-1.349176430359381,9031
"Introvert",0.3775788360369906,9032
"Introvert",0.377810926798603,9033
"Introvert",0.3780430175602154,9034
"Introvert",0.3782751083218278,9035
"Introvert",0.37850719908344027,9036
"Introvert",0.3787392898450527,9037
"Introvert",0.3789713806066651,9038
"Introvert",0.3792034713682775,9039
"Introvert",0.37943556212988994,9040
"Introvert",0.37966765289150234,9041
"Introvert",0.37989974365311474,9042
"Introvert",0.38013183441472714,9043
"Introvert",0.3803639251763396,9044
"Introvert",0.380596015937952,9045
"Introvert",0.3808281066995644,9046
"Introvert",0.3810601974611768,9047
"Introvert",0.38129228822278927,9048
"Introvert",0.38152437898440167,9049
"Introvert",0.38175646974601407,9050
"Introvert",0.3819885605076265,9051
"Introvert",0.3822206512692389,9052
"Introvert",0.38245274203085133,9053
"Introvert",0.38268483279246374,9054
"Extrovert",-1.6833871270812595,9055
"Introvert",0.38291692355407614,9056
"Extrovert",-1.631166705718466,9057
"Introvert",0.38314901431568854,9058
"Introvert",0.383381105077301,9059
"Introvert",0.3836131958389134,9060
"Introvert",0.3838452866005258,9061
"Introvert",0.3840773773621382,9062
"Introvert",0.38430946812375066,9063
"Introvert",0.38454155888536307,9064
"Introvert",0.38477364964697547,9065
"Introvert",0.38500574040858787,9066
"Introvert",0.38523783117020033,9067
"Introvert",0.38546992193181273,9068
"Introvert",0.38570201269342513,9069
"Introvert",0.38593410345503754,9070
"Introvert",0.38616619421664994,9071
"Introvert",0.3863982849782624,9072
"Introvert",0.3866303757398748,9073
"Introvert",0.3868624665014872,9074
"Introvert",0.3870945572630996,9075
"Introvert",0.38732664802471206,9076
"Introvert",0.38755873878632446,9077
"Introvert",0.38779082954793687,9078
"Introvert",0.38802292030954927,9079
"Introvert",0.3882550110711617,9080
"Introvert",0.38848710183277413,9081
"Introvert",0.38871919259438653,9082
"Introvert",0.38895128335599893,9083
"Introvert",0.3891833741176114,9084
"Introvert",0.3894154648792238,9085
"Introvert",0.3896475556408362,9086
"Introvert",0.3898796464024486,9087
"Introvert",0.39011173716406106,9088
"Introvert",0.39034382792567346,9089
"Introvert",0.39057591868728586,9090
"Introvert",0.39080800944889826,9091
"Introvert",0.39104010021051067,9092
"Introvert",0.3912721909721231,9093
"Introvert",0.3915042817337355,9094
"Introvert",0.39173637249534793,9095
"Introvert",0.39196846325696033,9096
"Introvert",0.3922005540185728,9097
"Introvert",0.3924326447801852,9098
"Introvert",0.3926647355417976,9099
"Introvert",0.39289682630341,9100
"Introvert",0.39312891706502245,9101
"Introvert",0.39336100782663486,9102
"Introvert",0.39359309858824726,9103
"Introvert",0.39382518934985966,9104
"Introvert",0.3940572801114721,9105
"Introvert",0.3942893708730845,9106
"Introvert",0.3945214616346969,9107
"Introvert",0.3947535523963093,9108
"Introvert",0.39498564315792173,9109
"Introvert",0.3952177339195342,9110
"Introvert",0.3954498246811466,9111
"Introvert",0.395681915442759,9112
"Introvert",0.3959140062043714,9113
"Introvert",0.39614609696598385,9114
"Introvert",0.39637818772759625,9115
"Introvert",0.39661027848920866,9116
"Introvert",0.39684236925082106,9117
"Introvert",0.3970744600124335,9118
"Extrovert",-1.4640613573575267,9119
"Introvert",0.3973065507740459,9120
"Introvert",0.3975386415356583,9121
"Introvert",0.3977707322972707,9122
"Introvert",0.3980028230588832,9123
"Introvert",0.3982349138204956,9124
"Introvert",0.398467004582108,9125
"Introvert",0.3986990953437204,9126
"Introvert",0.39893118610533285,9127
"Introvert",0.39916327686694525,9128
"Introvert",0.39939536762855765,9129
"Introvert",0.39962745839017005,9130
"Introvert",0.39985954915178246,9131
"Introvert",0.4000916399133949,9132
"Introvert",0.4003237306750073,9133
"Introvert",0.4005558214366197,9134
"Introvert",0.4007879121982321,9135
"Introvert",0.4010200029598446,9136
"Introvert",0.401252093721457,9137
"Introvert",0.4014841844830694,9138
"Introvert",0.4017162752446818,9139
"Introvert",0.40194836600629424,9140
"Introvert",0.40218045676790665,9141
"Introvert",0.40241254752951905,9142
"Introvert",0.40264463829113145,9143
"Introvert",0.4028767290527439,9144
"Introvert",0.4031088198143563,9145
"Introvert",0.4033409105759687,9146
"Introvert",0.4035730013375811,9147
"Introvert",0.4038050920991935,9148
"Introvert",0.404037182860806,9149
"Introvert",0.4042692736224184,9150
"Introvert",0.4045013643840308,9151
"Introvert",0.4047334551456432,9152
"Introvert",0.40496554590725564,9153
"Introvert",0.40519763666886804,9154
"Introvert",0.40542972743048045,9155
"Introvert",0.40566181819209285,9156
"Introvert",0.4058939089537053,9157
"Introvert",0.4061259997153177,9158
"Introvert",0.4063580904769301,9159
"Introvert",0.4065901812385425,9160
"Introvert",0.40682227200015497,9161
"Introvert",0.4070543627617674,9162
"Introvert",0.4072864535233798,9163
"Introvert",0.4075185442849922,9164
"Introvert",0.40775063504660464,9165
"Introvert",0.40798272580821704,9166
"Introvert",0.40821481656982944,9167
"Introvert",0.40844690733144184,9168
"Introvert",0.40867899809305425,9169
"Introvert",0.4089110888546667,9170
"Introvert",0.4091431796162791,9171
"Introvert",0.4093752703778915,9172
"Introvert",0.4096073611395039,9173
"Introvert",0.40983945190111637,9174
"Introvert",0.41007154266272877,9175
"Introvert",0.4103036334243412,9176
"Introvert",0.4105357241859536,9177
"Introvert",0.41076781494756603,9178
"Introvert",0.41099990570917844,9179
"Introvert",0.41123199647079084,9180
"Introvert",0.41146408723240324,9181
"Introvert",0.4116961779940157,9182
"Introvert",0.4119282687556281,9183
"Introvert",0.4121603595172405,9184
"Introvert",0.4123924502788529,9185
"Introvert",0.41262454104046536,9186
"Introvert",0.41285663180207777,9187
"Introvert",0.41308872256369017,9188
"Introvert",0.41332081332530257,9189
"Introvert",0.413552904086915,9190
"Introvert",0.41378499484852743,9191
"Introvert",0.41401708561013983,9192
"Introvert",0.41424917637175224,9193
"Introvert",0.41448126713336464,9194
"Introvert",0.4147133578949771,9195
"Introvert",0.4149454486565895,9196
"Introvert",0.4151775394182019,9197
"Introvert",0.4154096301798143,9198
"Introvert",0.41564172094142676,9199
"Introvert",0.41587381170303916,9200
"Introvert",0.41610590246465157,9201
"Introvert",0.41633799322626397,9202
"Introvert",0.4165700839878764,9203
"Introvert",0.41680217474948883,9204
"Extrovert",-1.631166705718466,9205
"Introvert",0.41703426551110123,9206
"Introvert",0.41726635627271363,9207
"Introvert",0.41749844703432604,9208
"Introvert",0.4177305377959385,9209
"Introvert",0.4179626285575509,9210
"Introvert",0.4181947193191633,9211
"Introvert",0.4184268100807757,9212
"Introvert",0.41865890084238816,9213
"Introvert",0.41889099160400056,9214
"Introvert",0.41912308236561296,9215
"Introvert",0.41935517312722537,9216
"Introvert",0.4195872638888378,9217
"Introvert",0.4198193546504502,9218
"Introvert",0.42005144541206263,9219
"Introvert",0.42028353617367503,9220
"Extrovert",-1.6833871270812595,9221
"Introvert",0.008322434311637462,9222
"Introvert",0.4205156269352875,9223
"Introvert",0.4207477176968999,9224
"Introvert",0.4209798084585123,9225
"Extrovert",-1.680834128703523,9226
"Introvert",0.4212118992201247,9227
"Introvert",0.42144398998173715,9228
"Introvert",0.42167608074334956,9229
"Introvert",0.42190817150496196,9230
"Introvert",0.42214026226657436,9231
"Introvert",0.42237235302818676,9232
"Introvert",0.4226044437897992,9233
"Introvert",0.4228365345514116,9234
"Introvert",0.423068625313024,9235
"Introvert",0.42330071607463643,9236
"Introvert",0.4235328068362489,9237
"Introvert",0.4237648975978613,9238
"Introvert",0.4239969883594737,9239
"Introvert",0.4242290791210861,9240
"Introvert",0.42446116988269855,9241
"Introvert",0.42469326064431095,9242
"Introvert",0.42492535140592336,9243
"Introvert",0.42515744216753576,9244
"Introvert",0.4253895329291482,9245
"Introvert",0.4256216236907606,9246
"Introvert",0.425853714452373,9247
"Introvert",0.4260858052139854,9248
"Introvert",0.4263178959755978,9249
"Introvert",0.4265499867372103,9250
"Introvert",0.4267820774988227,9251
"Introvert",0.4270141682604351,9252
"Introvert",0.4272462590220475,9253
"Introvert",0.42747834978365995,9254
"Introvert",0.42771044054527235,9255
